book_key,title,author,pages,average_rating,published_date
994113,Bonaparte: 1769–1802,Patrice Gueniffey,1024.0,5.0,2013.0
1263516,"All of Us Villains (All of Us Villains, #1)",Amanda Foody,384.0,2.0,2021.0
1683209,Mother India,Katherine Mayo,440.0,3.0,1927.0
1280981,Sleep Alone,J.A.W. McCarthy,127.0,4.0,
2334365,The Two-Family House,Lynda Cohen Loigman,,5.0,2016.0
767031,A Winter Away,Elizabeth Fair,235.0,5.0,1957.0
2263379,Hide And Seek: Dangerous Sinners Series,Mila Crawford,0.0,3.57142857142857,
321495,Il vascello fantasma (Pirati coraggiosi Vol. 2),Alain Surget,96.0,3.0,
696038,L'Étranger,Albert Camus,184.0,3.96092925026399,1942.0
1460320,Nicholas Nickleby,Charles Dickens,530.0,5.0,1839.0
2456501,Lucky (A Detective Jack Yu Investigation #5),Henry Chang,224.0,3.5,2017.0
2444817,Cross-Cultural Servanthood: Serving the World in Christlike Humility,Duane Elmer,212.0,4.54545454545455,2006.0
1562428,Bhagwadgeeta In Simple English,Aniruddha Banhatti,34.0,5.0,
2329571,The Waiting Heart: Book three of The Smoky Mountain Mist Series,Rhonda Lee,168.0,5.0,
888975,"Rose (The Year I Turned Sixteen, #1)",Diane Schwemm,182.0,3.4,1998.0
1455613,Gus (Downton Cowboys Book 4),Miley Maine,195.0,2.0,
783760,Toletum II Sangre Real (Spanish Edition),L. Green,270.0,5.0,
1013302,दो बैलों की कथा,Munshi Premchand,19.0,5.0,
2322065,A Tempestade,William Shakespeare,280.0,4.33333333333333,1611.0
2544121,In the Midst of Chaos: Caring for Children As Spiritual Practice,Bonnie J. Miller-McLemore,242.0,4.0,2006.0
2368262,A Praying Life: Connecting With God In A Distracting World,Paul E. Miller,277.0,4.34385964912281,2009.0
1489072,Elogio delle tasse,Francesco Pallante,158.0,3.0,
1700728,"Malagueta, Perus e Bacanaço",João Antônio,159.0,5.0,1963.0
2347509,Riptide: A Boys of Summer Novella (Ryder Bay),Jordan Ford,180.0,4.5,2019.0
186440,"Not Quite a Husband (The Marsdens, #2)",Sherry Thomas,341.0,3.9125,2009.0
1718483,Deception: Tales of Intrigue and Lies,Roald Dahl,286.0,4.5,2016.0
2311823,"A Contract Bride's Triple Surprise  (Bride Train, #2)",Reece Butler,377.0,4.0,2011.0
2482823,Desnuda (El affaire Blackstone I),Raine Miller,226.0,5.0,2012.0
2199487,Henry VI Part 2 (Folger Shakespeare Library),William Shakespeare,386.0,4.0,1591.0
2208353,The Rule of Three: Will to Survive (The Neighborhood Book 3),Eric Walters,317.0,4.0,2016.0
2466939,"A Club Esoteria Wedding (Club Estoria, #11)",Cooper McKenzie,71.0,4.0,2013.0
2336210,"Studio Danse, Tome 1",Crip,46.0,4.0,2008.0
1192313,"Psychotherapy for the Advanced Practice Psychiatric Nurse, Second Edition",Kathleen Wheeler,752.0,3.0,2007.0
870544,Il palio delle contrade morte,Carlo Fruttero,165.0,4.0,1983.0
505737,"Princezna klamu (Mostní království, #1)",Danielle L. Jensen,416.0,3.85714285714286,2018.0
788336,Insomniatic Dreams,S.J.D. Howson,96.0,5.0,2010.0
1191576,El fuerte de la Florida,Santiago Mazarro,416.0,5.0,
2024870,"Indigo Blue (Comanche, #3)",Catherine Anderson,414.0,5.0,1992.0
952251,Enquiry Concerning Human Understanding: Illustrated Edition,David Hume,196.0,4.0,1748.0
1865384,"Women, Men and the Whole Damn Thing",David Leser,336.0,3.6,
944382,"The City of Towers (Eberron: The Dreaming Dark, #1)",Keith  Baker,390.0,3.4,2005.0
26178,"Vallei der angsten (Bob Morane Dargaud, #1)",Henri Vernes,48.0,3.0,1964.0
852363,The Church Ladies League,Aine Dyer,280.0,4.0,
577697,In Praise of Shadows,Jun'ichirō Tanizaki,73.0,3.4,1933.0
676797,"Feuertaufe (Dante Valentine, #3)",Lilith Saintcrow,400.0,3.0,2007.0
1334163,The Pattern on the Stone (Science Masters),William Daniel Hillis,191.0,5.0,1998.0
2034658,Good and Gone,Megan Frazer Blakemore,304.0,2.25,2017.0
955689,Tortilla Flat,John Steinbeck,192.0,3.0,1935.0
2483977,Setting the Lawn on Fire,Mack Friedman,160.0,5.0,2005.0
2511309,Плавучий остров,Jules Verne,363.0,5.0,1871.0
2555557,Chasing Rumor: A Season Fly Fishing in Patagonia,Cameron Chambers,256.0,3.5,2015.0
1553763,Blue Skies (Arabesque),Adrianne Byrd,288.0,5.0,2007.0
735094,"The Guardians (The MORE Trilogy, #2)",T.M. Franklin,255.0,3.0,2013.0
2025515,Uwolnij przestrzeń. Przewodnik minimalisty po dobrym życiu,Regina Wong,208.0,1.0,2017.0
144256,Easy Keto Dinners,Carolyn Ketchum,247.0,4.0,2018.0
1992683,Technicians of Battle: Canadian Field Engineering from Pre-Confederation to the Post-Cold War Era,Bill Rawling,0.0,4.0,
274652,Quella maledetta paura di non essere all'altezza,Raffaele Morelli,,5.0,
2087591,Steaua ascunsa,Nora Roberts,192.0,4.0,1997.0
1286994,"Write Your Book! Publish Your Book! Market Your Book!: People, Pointers & Products to Sell Your Book (Absolute Beginner Series)",Blythe Ayne,134.0,5.0,
2427474,التاريخ والمؤرخون: دراسة في علم التاريخ,حسين مؤنس,252.0,3.0,1984.0
2052660,"We Could Have Been Friends, My Father and I: A Palestinian Memoir",Raja Shehadeh,160.0,4.25,2023.0
1269005,James (Volume 16) (The IVP New Testament Commentary Series),George M. Stulac,206.0,4.0,1993.0
1167651,The Luminaries,Eleanor Catton,848.0,3.0,2013.0
2193490,"The Further Adventures of Kiki Lowenstein, Volume #6: Short Stories that Accompany the Kiki Lowenstein Mystery Series (The Further Adventures of Kiki Lowenstein Collection)",Joanna Campbell Slan,60.0,5.0,
790514,"Furia Roșie (Furia roșie, #1)",Pierce Brown,493.0,4.36363636363636,2014.0
954045,"Conjuring Quantico (The Federal Witch, #1)",T.S. Paul,281.0,3.0,2016.0
507599,Ipotesi su Gesù,Vittorio Messori,273.0,3.66666666666667,1976.0
547657,Impact,Mark   Mills,331.0,4.4375,
2495656,"Le Palais des Automae (Crier’s war, #1)",Nina Varela,403.0,4.0,2019.0
1931304,"The Stars, The Earth, The River: Short Stories by Le Minh Khue (Voice from Vietnam)",Lê Minh Khuê,232.0,4.0,1997.0
1826223,ROMANCE: Begin Again: Clean Romantic Collection,One Four Three Publishing,0.0,5.0,
1282164,The Year of Freaking Out,Sarah Walker,230.0,4.0,1997.0
2525798,Obstacles to Young Love,David Nobbs,434.0,5.0,2010.0
482619,Το δαιμόνιο,George Theotokas,240.0,4.5,1939.0
1414521,Str8 Till Dark: Farmmates,Hector Bugarro,27.0,5.0,
1730069,"Puszi, Erzsi! - A világ macskaszemmel",Gergely Homonnay,186.0,3.4,
1653403,لاشين: الضفدع,شيرين هنائي,109.0,4.0,
89703,Sanctus,Simon Toyne,501.0,4.2,2011.0
777487,Üsküdar Ah Üsküdar,Ahmed Yüksel Özemre,336.0,4.0,
889678,Technology Business Management: The Four Value Conversations CIOs Must Have With Their Businesses,Todd  Tucker,334.0,3.0,
2322496,This Is Day One: A Practical Guide to Leadership That Matters,Drew Dudley,272.0,4.0,2019.0
1139087,Vật trong ao,Na Chích Hồ Ly,383.0,3.0,2013.0
1155545,O Videogame do Rei,Ricardo Silvestrin,141.0,1.0,
1371250,"Hell Is Coming (The Watchers, #1)",N.P. Martin,275.0,4.0,
698534,History of the Freedom Movement in India - 3 Vols.,R.C. Majumdar,0.0,5.0,1988.0
139488,The Tempest,William Shakespeare,180.0,3.14285714285714,1611.0
14670,Karla's Choice (George Smiley #4),Nick Harkaway,320.0,3.8,2024.0
211115,Nada es para siempre (Girl Heart Boy 1): Un amor adictivo (Spanish Edition),Ali Cronin,274.0,1.0,2012.0
2153690,Rain on the Sand,Jasdeep K. Sandhu,253.0,5.0,
2175353,The History of Namibia: From Petroglyphs to Progress,John Kapenda-Nakale,87.0,4.0,
34316,"Unleashed (Jinxed, 2)",Amy McCulloch,352.0,4.66666666666667,2021.0
1623650,Gulliver's Travels,Jonathan Swift,0.0,4.0,1726.0
1982831,"I ara, on sóc?",Shinsuke Yoshitake,32.0,4.0,
2088496,Canción de viejo,Hugo Padeletti,96.0,4.0,2003.0
2393840,If We Were Giants (Special Limited Edition),Dave Matthews,304.0,4.0,
227674,"Baba, nemoj ništa da me pitaš",Mirjana Bobić Mojsilović,,5.0,2007.0
323687,Split,Swati Avasthi,280.0,4.19387755102041,2010.0
2038173,The Mating Game: Why Men Want Sex and Women Need Love,Allan Pease,288.0,3.5,
1570430,"A Captured Cauldron: Rules for Compulsory Brews (Side Quest Row, #2)",R.K. Ashwick,334.0,4.5,
1900015,The Holly-day After: A Diverse Holiday Picture Book,Danielle Marietta,0.0,4.0,
680960,"Beastly Bones (Jackaby, #2)",William  Ritter,7.0,4.0,2015.0
1945334,Journey Across Tibet: A Young Woman's Trek Across the Rooftop of the World,Sorrel Wilby,236.0,4.0,1988.0
808224,"Sugarplum Dead (Death on Demand, #12)",Carolyn G. Hart,416.0,3.875,2000.0
1970833,The Goodwill Ambassador (Steven Gordon #4),J.W. Murison,292.0,4.0,
983470,"Magic Strikes (Kate Daniels, #3)",Ilona Andrews,316.0,4.0,2009.0
752970,"In Debt to the Mafia (Obsessive Mobster, #1)",Rosa Milano,276.0,4.6,2021.0
364757,Equal Opportunities - Buaian Asmara,Penny Jordan,221.0,2.0,1989.0
954892,The Red House Mystery,A.A. Milne,211.0,2.5,1922.0
643112,Wallenberg : ett familjeimperium,Gunnar Wetterberg,313.0,2.66666666666667,2013.0
1296201,Shares Made Simple: A beginner's guide to the stock market,Rodney Hobson,224.0,3.0,2007.0
1455119,The Dead Zone by Stephen King (2016-04-12),Stephen        King,0.0,5.0,1979.0
272327,"Calm Your Inflammation Anti-Inflammatory Diet: A Science-Backed Plan to Enhance Your Immune System, Promote Gut Health, Boost Energy, and Feel Your Best Every Day",Brenda Tidwell,165.0,5.0,
1188647,Pilgrim's Way,Abdulrazak Gurnah,224.0,3.0,1988.0
842542,'A9ama' Saya Adalah Jurnalisme,Andreas Harsono,268.0,4.33333333333333,2010.0
2528476,Chroniques d'une main tendue: Courtepointes et autres récits de soi,Nathalie Plaat,0.0,5.0,
2544194,"Kalliovuorten kuningas (Riksin sarja, #64)",James Oliver Curwood,216.0,3.0,1915.0
2561153,Stoic Paradoxes: A New Translation,Marcus Tullius Cicero,108.0,5.0,2015.0
1659637,Nikomu nie powiem,Catherine McKenzie,354.0,3.0,2019.0
1529099,Main Street Entrepreneur: Build Your Dream Company Doing What You Love Where You Live,Michael Glauser,239.0,5.0,
763506,"13 звичок, яких позбулися сильні духом люди",Amy Morin,288.0,5.0,2014.0
1389891,Healing The Wolf's Heart (Silent Ridge Pack #3),Skye Wilson,341.0,5.0,
2143227,SUPER SENTAI: Himitsu Sentai Gorenger The Classic Manga Collection,Shōtarō Ishinomori,352.0,3.0,
216437,The Third to Die (Quinn & Costa #1),Allison Brennan,12.0,4.33333333333333,2020.0
832974,Shielding Connie (Morgan Thompson Security #2; Special Forces: Operation Alpha),Danielle Pays,359.0,5.0,2022.0
1271618,Silent Vows (MacCoinnich Time Travels #2),Catherine Bybee,399.0,4.0,2010.0
1278610,Rock Springs,Richard Ford,235.0,5.0,1987.0
2422538,البؤساء,Victor Hugo,464.0,4.40909090909091,1862.0
2291614,High Hitler (Portuguese Edition),Norman Ohler,513.0,4.0,2015.0
1137853,Pretul adevarului. Un procuror in lupta cu sistemul,Dan Tapalaga,,4.0,2012.0
378073,El profesor,Charlotte Brontë,392.0,3.45454545454545,1857.0
845011,The Lake,Chandler McGrew,391.0,3.5,
2498742,Converging Lines: Eva Hesse and Sol LeWitt,Veronica Roberts,192.0,4.0,2014.0
1084014,Ändere die Welt!: Warum wir die kannibalische Weltordnung stürzen müssen (German Edition),Jean Ziegler,289.0,4.5,1992.0
32930,الرومي: نار العشق,Nahal Tajadod,380.0,3.09090909090909,1989.0
380941,Schiffbruch mit Tiger - Life of Pi,Yann Martel,384.0,3.0,2001.0
2291527,Nenhuma escolha precisa ser eterna (Portuguese Edition),Lucas Misunaga,132.0,5.0,
1618294,Hush,Dakota Davies,176.0,5.0,
1340689,Because Daddy Says So,Beckett Layne,,5.0,
148841,Rivers of Thought,Martin Buxbaum,71.0,5.0,
1014926,Family Business (Lydia Chin & Bill Smith #14),S.J. Rozan,303.0,4.25,2021.0
160775,Zephyr: Phase Two,Warren Hately,391.0,3.0,
1505032,The Strength Switch,Lea Waters,352.0,5.0,
2583291,"Queen of Roses (Blood of a Fae, #1)",Briar Boleyn,359.0,3.66666666666667,2023.0
1221331,İnsanın Görkemi,Ralph Waldo Emerson,186.0,4.0,1844.0
1906916,Kurtlar,Peride Celal,704.0,4.0,1990.0
435083,"Crave: Part One (Crave Duet, #1)",E.K. Blair,326.0,4.0,2017.0
980037,"How to Live Dangerously: Why we should all stop worrying, and start living",Warwick Cairns,208.0,3.0,2008.0
1307704,The Write Way to Die,Jo Bavington-Jones,304.0,3.0,
1819647,You Carried Me: A Daughter's Memoir,Melissa Ohden,160.0,4.22222222222222,2017.0
990918,Romeo und Julia,William Shakespeare,292.0,3.0,1597.0
2420593,Magic Like That,Samara Cole Doyon,40.0,5.0,
2496102,ஆரிய மாயை (பேரறிஞர் அண்ணா நூல்கள் Book 2) (Tamil Edition),பேரறிஞர்  அண்ணா,90.0,4.0,
2426258,The Fall of Napoleon: The Final Betrayal,David Hamilton-Williams,352.0,5.0,1994.0
27424,Disordered World: Setting a New Course for the Twenty-first Century,Amin Maalouf,256.0,4.6,2009.0
1457896,The Haunted House (Choose Your Own Adventure: Dragonlark),R.A. Montgomery,80.0,3.0,1981.0
1011493,Luknje: zgodba stranpoti,Andrej Blatnik,257.0,5.0,2020.0
1199284,The Fugitive. Second Circle [RealRPG Wuxia Series The Way] Book #9,Mike Ignatov,509.0,5.0,
364294,"Alliance (The Triad Series, #1)",Cari Z.,210.0,4.0,2023.0
1289226,Người Mưa,Phan Hồn Nhiên,230.0,4.0,2011.0
1368143,Summary & Analysis of Malibu Rising: A Novel By Taylor Jenkins Reid,KDN Media,,4.0,
2215821,"Mary Poppins, She Wrote: The Life of P. L. Travers",Valerie Lawson,416.0,3.0,1999.0
1771761,در جست‌وجوی دلتورا مجموعه‌ی اول,Emily Rodda,,3.0,2002.0
2069008,フールナイト 2 [Fool Night 2],Kasumi Yasuda,200.0,4.6,2021.0
2236966,"Sweet, Sweet Start (Still Water Pub, #1.6)",H.L. Nighbor,0.0,5.0,
78547,Kyan: A Richmond Family Saga (The RCF Saga Book 4),Tacarra,93.0,4.0,
2390385,Homefront (Fall of Man #2),Sam Sisavath,308.0,5.0,
1384254,Double Blessings at Christmas,Hannah Schrock,84.0,5.0,
1538911,The Cycles of American History,Arthur M. Schlesinger Jr.,815.0,4.0,1986.0
607410,No toda la sangre es roja,Carlos René Padilla,112.0,5.0,
1912699,Obituary Cocktail: The Great Saloons of New Orleans,Kerri McCaffety,144.0,5.0,1999.0
1532692,A Sober Mom's Guide to Recovery: Taking Care of Yourself to Take Care of Your Kids,Rosemary O'Connor,192.0,5.0,2015.0
819903,"A Catastrophic Theft (Reg Rawlins, Psychic Investigator #3)",P.D. Workman,230.0,4.0,2019.0
534112,Koude angst,Mads Peder Nordbo,384.0,3.0,2018.0
200065,Hijos de las estrellas: Un maravilloso recorrido sobre los orígenes del universo y del ser humano (Spanish Edition),María Teresa Ruiz,108.0,4.11764705882353,2008.0
985351,Candidate Z: A Thriller,Marc D. Giller,285.0,4.75,
644133,"Like You'd Understand, Anyway by Jim Shepard (12-Aug-2008) Paperback",Jim Shepard,,5.0,
786773,A Sinful Alliance,Amanda McCabe,288.0,2.0,2008.0
478504,Off Kilter,Glen Robins,,4.75,2015.0
1409410,My First How to Catch a Witch: A Spooky Halloween Board Book for Toddlers,Alice Walstead,24.0,5.0,2021.0
1759507,"Cathedrals by Oggins, Robin S. published by MetroBooks Hardcover",unknown author,0.0,3.0,
620458,"Renegade Love (Galactic Love, #3)",Ann Aguirre,,3.25,2022.0
203820,Bernadette of Lourdes,René Laurentin,243.0,5.0,1979.0
171124,Nutcracker,E.T.A. Hoffmann,102.0,4.01764705882353,1816.0
1663315,El peor hombre de mi vida,Lucy Score,432.0,3.76666666666667,2018.0
2493532,Escape (The Asian Saga Book 7),James Clavell,598.0,4.0,1995.0
791813,FCBD: Our Favorite Thing is My Favorite Thing is Monsters,Emil Ferris,32.0,5.0,2019.0
1908944,La maldición de Tutankamón y otras historias de la Microbiología (Divulgación Científica),Raúl Rivas González,240.0,5.0,
1602119,極上Twins (Gokujou Twins),Nana Shiiba,192.0,4.0,2009.0
1563492,The Heir of Lost Souls,Rochelle McPherson,392.0,5.0,
679973,Rosa mística,Marosa Di Giorgio,144.0,4.0,
1702035,"Persuading Patrice (Climax Creek, #4)",Kianna Alexander,75.0,4.5,2014.0
121649,Het resort,Phoebe Morgan,300.0,3.44444444444444,2021.0
1199569,Write Frame of Mind: The Ultimate Guide to the Prolific Author Mindset,Carissa L. Andrews,170.0,5.0,
327670,و نيچه گريه كرد,Irvin D. Yalom,456.0,3.5,1992.0
17326,The Book of the Dead,Muriel Rukeyser,144.0,4.25,1933.0
721195,"When You're Gone (Hampton Hearts, #3)",Abby Millsaps,315.0,4.8,
781083,Como estudar a Bíblia: O que você precisa entender para ler e entender as escrituras sagradas (Portuguese Edition),John F. MacArthur Jr.,123.0,4.5,1985.0
2479583,"So Not Meant To Be (Cane Brothers, #2)",Meghan Quinn,466.0,3.97397769516729,2022.0
335943,The Protector (Brotherhood #3),Vivian Rose Lee,280.0,5.0,
2513662,Väärillä jäljillä (Wallander #5),Henning Mankell,448.0,4.0,1995.0
1794014,Slave Nation: An Unflinching Look at the Racism that Inspired the American Revolution,Alfred W. Blumrosen,304.0,5.0,2005.0
2261723,Quen non ten un avó fascista?,Inma López Silva,254.0,3.0,2022.0
1369169,Secret Sisters: Volume One (Secret Sisters #1-2),Sandra Byrd,135.0,4.5,1998.0
1213121,Junk,Melvin Burgess,,1.0,1996.0
2026502,Over Your Dead Body: The History and Future of How we Deal with the Dead,Robert Connolly,229.0,4.0,
1575370,حدثيني يا أمي,منيرة القاسم,94.0,4.0,
1496432,"Searching for Lilly (Eagle Point Search & Rescue, #1)",Susan Stoker,11.0,4.0,2022.0
2161479,Hamlet & Macbeth,William Shakespeare,368.0,3.5,1606.0
884488,"Tetrarch (The Well of Echoes, #2)",Ian  Irvine,692.0,4.27272727272727,2002.0
894664,Shepherd's Fall,W.L. Dyson,,3.0,2009.0
103636,Practicing Thankfulness: Cultivating a Grateful Heart in All Circumstances,Sam Crabtree,144.0,4.5,2021.0
2385227,The Killing Ground,Jack Higgins,564.0,5.0,2008.0
692325,"The Raid (Ryan Decker, #2)",Steven Konkoly,383.0,4.42196531791908,2019.0
2414028,"Fry's English Delight: Word Games (Fry's English Delight, #3.5)",Stephen Fry,,5.0,2011.0
1972960,Of Human Bondage,W. Somerset Maugham,585.0,5.0,1915.0
736466,"Body of Work (Dedicated to Death, #3)",E.H. Reinhard,262.0,4.75,2017.0
539284,Gilgamesh,Stephan Grundy,575.0,3.0,1975.0
1902192,"Le bal des spectres (Mediator, #3)",Jenny Carroll,286.0,2.0,2001.0
1115077,Do Rio Com Amor: Cinta Selalu Membuatmu Bertanya,Ifnur Hikmah,284.0,3.5,2014.0
1051081,Star Wars: Thrawn Ascendancy,Timothy Zahn,,5.0,2020.0
1431747,Le Cinéma américain: Aujourd'hui l'Histoire avec Helen Faradji,Helen Faradji,117.0,4.0,
2045855,Die Pflicht (German Edition),Hagen Thiele,324.0,4.0,
428767,Darkhand (Alpha World #7),Daniel Schinhofen,409.0,4.42857142857143,2019.0
192743,Harriet Tubman: The Road to Freedom,Catherine Clinton,272.0,4.0,2004.0
3523,"Among the Mad (Maisie Dobbs, #6)",Jacqueline Winspear,319.0,4.66666666666667,2009.0
1953246,"Triple-Edged Sword (Battlecruiser Alamo, #17)",Richard Tongue,246.0,5.0,
750717,El origen de las especies,Charles Darwin,476.0,2.0,1859.0
885533,Solid State Physics,Neil W. Ashcroft,848.0,3.8,1976.0
1970181,An American Marriage,Tayari Jones,9.0,5.0,2018.0
1217022,Bang (Romancing the Band #4),Kinsey Love,31.0,5.0,
322056,The Unofficial Guide to Learning with Lego®: 100+ Inspiring Ideas (Lego Ideas),Nicolette Roux,210.0,4.0,
2213901,Reservation Blues,Sherman Alexie,306.0,4.0,1995.0
1257147,Cutnell & Johnson Physics,David Young,935.0,5.0,
2318858,Nakvynė Berlyne,Laurynas Katkus,200.0,3.0,2021.0
375812,Darth Plagueis (Star Wars),James Luceno,462.0,4.14285714285714,2012.0
796330,Tony Story (G Street Chronicles Presents),Meek Mill,256.0,3.0,2013.0
1116757,"Le pollen du Monte Urticando (Marsupilami, #4)",André Franquin,47.0,3.0,1989.0
1290155,"The Last Hunter: Descent (Antarktos Saga, #1)",Jeremy Robinson,282.0,3.8,2010.0
1177804,Zielone kasztany,Janusz Domagalik,,5.0,1977.0
1457941,Retire Your Husband: A Mom's Guide To Making Millions With Network Marketing,Denise Walsh,98.0,5.0,2013.0
1295423,What It Wasn't (Carnegie Mellon Poetry),Laura Kasischke,80.0,5.0,2002.0
1067315,HENRICO (Homens da Máfia Livro 2) (Portuguese Edition),Suany Anjos,338.0,4.0,
2340509,My Highlander (Cree & Dawn #4),Donna Fletcher,356.0,5.0,2018.0
1017216,Adam (The Protectors #5),Teresa Gabelman,196.0,5.0,2014.0
1834632,The Master,Louise Cooper,184.0,4.0,1987.0
1136389,"Happy Easter, Mouse! (If You Give...)",Laura Joffe Numeroff,24.0,3.33333333333333,2010.0
1398540,McGraw-Hill's IELTS with Audio CD,Monica Sorrenson,432.0,3.0,2012.0
544884,"La Tour de l'hirondelle (Sorceleur, #6)",Andrzej Sapkowski,480.0,4.0,1997.0
342068,A New View of a Woman's Body,The Federation of Feminist Women's Health Centers,182.0,5.0,1981.0
943478,Worth a Thousand Words (Lawson Lovers #2),Britt McKenna,338.0,5.0,2023.0
283193,"The Girl I Didn't Kill For (Jessie & Nick, #2)",Annabelle Costa,232.0,5.0,
468044,Zabelle,Nancy Kricorian,240.0,4.75,1998.0
1320757,Porcelain,Moby,418.0,4.25,2016.0
2146199,The Indomitable Chiesa di Santa Maria,Daniel Peltz,200.0,2.0,
1782450,"Happy Deadly New Year (Melting Pot Cafe, #2)",Polly Holmes,322.0,4.33333333333333,
1481653,The Boy Who Burped,Beth Lewis,34.0,5.0,
205997,"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,369.0,3.9344262295082,2014.0
1576560,Lifers,Keith G. McWalter,328.0,4.0,
890758,Elph Around and Find Out: A Holiday Short,Kyeate,,5.0,
135435,"Autumn's Promise (Seasons of Sugarcreek, #3)",Shelley Shepard Gray,322.0,5.0,2010.0
2344839,Youth Aflame: Manual for Discipleship,Winkie Pratney,446.0,5.0,1983.0
2423763,The Curse,Arthur C. Clarke,,4.0,1946.0
816373,Thebes at War,Naguib Mahfouz,258.0,3.66666666666667,1944.0
1434173,Assignment The Girl in the Gondola (Sam Durell #19),Edward S. Aarons,158.0,4.0,1964.0
1944929,So Little Done: The Testament of a Serial Killer,Theodore Dalrymple,144.0,3.0,1995.0
563875,Witch Is Why The Laughter Stopped (A Witch P.I. Mystery #14),Adele Abbott,226.0,4.40909090909091,2016.0
2402979,The Bright Sword,Lev Grossman,688.0,4.27659574468085,2024.0
2056250,"Pharmako/Dynamis, Revised and Updated: Stimulating Plants, Potions, and Herbcraft",Dale Pendell,312.0,5.0,2001.0
107515,The Perfect Possession (Randolph Casey Horror Thrillers Book 2),Rockwell Scott,314.0,4.33333333333333,
199129,มาลัยสามชาย,ว.วินิจฉัยกุล,780.0,5.0,
2473548,The Glass Tower  (Sinister Coast Collection #2),Gregg Dunnett,334.0,4.1875,
1100581,On the Duke's Authority (Ducal Encounters Series 4 Book 3),Wendy Soliman,238.0,5.0,
1605540,Fragments (The Symphony Ryelle Saga #1),Amara E. Starling,305.0,5.0,2016.0
2321001,The Gallant,Janny Wurts,108.0,4.4,2019.0
296885,Burn,Patrick Ness,384.0,4.0,2020.0
2107059,"The Culture of Time and Space, 1880-1918",Stephen Kern,372.0,4.0,1983.0
1191135,Worthy of Love,Andre Fenton,200.0,5.0,
644574,Opowieści z trzepaka. Krótka historia jednego zdjęcia,Paulina Tyczkowska,200.0,4.0,2021.0
488284,The Tragedy of Brady Sims,Ernest J. Gaines,111.0,5.0,2017.0
1966652,On the Mountain,Riley Hart,9.0,4.5,2024.0
1472266,Σαν τα φύλλα του καπνού,Λία Ζώτου,560.0,3.0,2014.0
214902,The Steal: The Attempt to Overturn the 2020 Election and The People Who Stopped It,Mark Bowden,320.0,3.81818181818182,2022.0
204979,In the Grave Where the Bones Are Still Wet: Paisley Mott Book 2 (Paisley Mott Series),Kalvin Ellis,504.0,5.0,
2118696,Bunny Brunch (Miss Fortune World Standalone Easter Cozy Mystery),Riley   Blake,62.0,5.0,
1860985,Other People's Money,Justin Cartwright,272.0,3.0,2011.0
2377552,"Unsilenced: A Teacher’s Year of Battles, Breakthroughs, and Life-Changing Lessons at Belchertown State School",Howard C. Shane,264.0,5.0,
1876079,Cikar Bobrok,Sindhunata,278.0,3.5,1998.0
2469423,Çikolata Kaplı Hüzünler,Canan Tan,176.0,3.25,2002.0
2596256,A Tolkien Compass,Jared Lobdell,216.0,3.0,1975.0
842727,Death of a Wedding Cake Baker (Hayley Powell Food and Cocktails Mystery #11),Lee Hollis,189.0,4.66666666666667,
1041291,"Endless Knight (The Arcana Chronicles, #2)",Kresley Cole,337.0,4.66666666666667,2013.0
1622512,Movie Mayhem: Book Three in the Deathstalker Trilogy (The Hardy Boys: Undercover Brothers 39),Franklin W. Dixon,180.0,5.0,2012.0
841473,Gwen Princesse D'orient,M. Delly,,3.0,1952.0
928498,"Hinge & Sign: Poems, 1968-1993",Heather McHugh,237.0,5.0,1994.0
2333167,De zeven vinkjes: hoe mannen zoals ik de baas spelen,Joris Luyendijk,200.0,3.0,2022.0
399933,Czwarty protokół,Frederick Forsyth,395.0,3.0,1984.0
2553631,The Forgotten,David Baldacci,596.0,3.0,2012.0
925291,"Don't Worry, Be Grumpy: Inspiring Stories for Making the Most of Each Moment",Ajahn Brahm,240.0,4.33333333333333,2014.0
111792,AnnaRose (Tails #4),R.E. Butler,122.0,4.66666666666667,2020.0
1047241,"The Art of the Good Life: 52 Surprising Shortcuts to Happiness, Wealth, and Success",Rolf Dobelli,272.0,4.0,2012.0
2238925,Моє тихе Різдво,Володимир Аренєв,216.0,3.66666666666667,
712321,"The Will (Magdalene, #1)",Kristen Ashley,595.0,4.35042735042735,2014.0
2179603,De mémoire (1): Les jours du début : un automne 1970 à Toulouse,Jean-Marc Rouillan,203.0,4.0,2007.0
13913,A Dádiva da Costureira de Paris,Fiona Valpy,320.0,4.0,2019.0
552819,Tainted Crown,G.N. Wright,98.0,4.0,
2501686,Милые кости,Alice Sebold,384.0,4.22222222222222,2002.0
1912771,Cleanse: The Mall Cadet Book 3,Fiona Ward,48.0,5.0,
144049,Sinners in the Hands of an Angry Church,Dean Merrill,184.0,5.0,1997.0
1575718,La Dame en blanc,Wilkie Collins,666.0,5.0,1859.0
891336,"Changing Dreams (Bear Lake Dreamers, #1)",Kirsten Osbourne,188.0,5.0,
1043987,"The Memory Book: The Classic Guide to Improving Your Memory at Work, at School, and at Play",Harry Lorayne,224.0,3.96296296296296,1974.0
960880,Mielen mittarit,Elina Vessonen,220.0,5.0,
179039,The Love of Fury (A World of Fury Book 1),Jacob Alan Richmond,209.0,5.0,
997057,Jonain päivänä Jennifer,Risto Pakarinen,378.0,3.0,
2226837,Crystal's Heart,B.L.  Miller,316.0,5.0,2004.0
