book_key,title,author,pages,average_rating,published_date
2456703,"Only For Her Honor (The Theodosia Sword, #2)",Christi Caldwell,131.0,5.0,2017.0
1935139,"Until It's Gone (Wounded Warriors, #5)",Karen Wiesner,270.0,5.0,2009.0
2436487,Smějící se slzy aneb Soukromý život Jana Wericha,Frantisek Cigner,,2.0,2013.0
1027909,A Legião Estrangeira,Clarice Lispector,104.0,5.0,1964.0
2502732,Champagne Problems (Moonflower Cove),Addison Clarke,243.0,4.55555555555556,2022.0
2103760,Castra Damnatorum (Necrodemic #2),Patrick Leis,532.0,5.0,2017.0
1324410,Skuggaren,Bo R. Holmberg,,1.0,2012.0
1786765,Chance Encounters,Lise Gold,154.0,4.75,
1704865,Sur le théâtre de marionnettes,Heinrich von Kleist,31.0,5.0,1810.0
2369330,"The Poppy War (The Poppy War, #1)",R.F. Kuang,527.0,4.33774834437086,2018.0
2535166,Introduction to Managerial Accounting,Ray H. Garrison,680.0,5.0,2001.0
1432476,Aesthetic and Reconstructive Surgery of the Breast: Expert Consult,Elizabeth Hall-Findlay,696.0,5.0,2009.0
49643,Kui mind enam ei ole,Adam Haslett,352.0,3.0,2016.0
1876947,"Czarownica (Patrik Hedström, #10)",Camilla Läckberg,592.0,4.11111111111111,2017.0
1084663,The Almost Nearly Perfect People: Behind the Myth of the Scandinavian Utopia,Michael Booth,388.0,3.75,2014.0
2350559,La reina de Jade,Yxta Maya Murray,384.0,1.0,2005.0
2299463,"まどからマドカちゃん 3 (Mado kara Madoka-chan, #3)",Yasuhiro Fukuda,144.0,3.0,2018.0
1616595,Beasts of Olympus 1: Beast Keeper: Book 1,Lucy Coats,192.0,3.0,2015.0
132167,The Study: The Inner Life of Renaissance Libraries,Andrew Hui,336.0,4.0,
2376579,The Maddest Obsession,Danielle Lori,330.0,4.5,2019.0
2135761,The Capital Catch (Ballpark Mysteries #13),David A. Kelly,112.0,5.0,2017.0
2273086,Apple and Eve (Fun To ReadBooks),Dick Corman,288.0,3.0,
786308,Saban's Go Go Power Rangers: Forever Rangers #1,Ryan Parrott,42.0,5.0,
1429911,Historia de un canalla,Julia Navarro,864.0,3.20967741935484,2016.0
868090,Sligger Island (Sliggers Book 2),Michael Yowell,168.0,4.0,
85910,The Jordan Quest FBI Thriller Series #1-3 (Jordan Quest FBI Thriller),Gary Winston Brown,896.0,4.0,
2129366,"L'amore non si spiega (Manhattan, #2)",Katy Evans,198.0,3.0,2018.0
2237211,Bakelite Radios: A Fully Illustrated Guide For The Bakelite Radio Enthusiast,Robert Hawes,128.0,5.0,
527625,Renaissance (Les Héritiers d'Enkidiev #1),Anne Robillard,460.0,3.94736842105263,2010.0
2481242,"The Judgement of Strangers (Roth, #2)",Andrew  Taylor,280.0,4.0,1997.0
822392,Dünyanın En Güzel Arabistanı,Turgut Uyar,176.0,4.0,
1940471,Smartest Investment Book Youll Ever Read Canadian Edition: The Simple Stress Free Way To Reach Your Investment Goals,Daniel R. Solin,208.0,4.0,2006.0
487496,A Return to Christmas,Chris Heimerdinger,224.0,3.83333333333333,1996.0
1350334,Darkwater,Dorothy Eden,223.0,4.0,1963.0
1061686,Chet Henderson: Texas Ranger: Baptism of Fire: A Texan Western Adventure Novel Sequel (A Chet Henderson Western Adventure Book 6),Peter Alan Turner,158.0,5.0,
2563482,Vas a ser eterno: (Morgan nº6) (Spanish Edition),Anny Peterson,524.0,5.0,
2137899,Betrayed: A Play,George Packer,128.0,5.0,2008.0
1040907,Detroit Is Our Beat : Tales of the Four Horsemen,Loren D. Estleman,256.0,4.0,2015.0
545254,Il sesso delle donne (Italian Edition),Anne Akrich,131.0,3.5,2022.0
2185847,Mostro di Firenze - Al di là di ogni ragionevole dubbio,Paolo Cochi,358.0,5.0,2020.0
1252646,"How to Draw Fortnite. 50 Skins, Weapons, Tools and Items: Draw Your Favorite Skins. Drawing Fortnite Heroes (Unofficial Book)",Elrori Publishing,103.0,1.0,
639146,Gece,Bilge Karasu,231.0,4.34782608695652,1985.0
2329032,The Secret of Grace: Stop Following the Rules and Start Living,Steve McVey,192.0,5.0,2014.0
1986983,Strange Stories: The Photography of Gerald Davis,Todd Oldham,96.0,5.0,2014.0
2180792,Who Put the Devil in Deviled Eggs?,Ann Treistman,173.0,5.0,2011.0
1312488,Currency of Souls (Milestone #1),Kealan Patrick Burke,208.0,4.5,2007.0
269435,"Demon's Doorway (Damned and Cursed, #4)",Glenn Bullion,259.0,4.35714285714286,2013.0
1066408,Tricks & Pranks (A Little Giant Book),E. Richard Churchill,352.0,4.0,2007.0
91300,The Great Inversion and the Future of the American City,Alan Ehrenhalt,320.0,4.5,2012.0
926903,"Multiple Paths to Literacy, Assessment and Differentiated Instruction for Diverse Learners, K-12 + Myeducationlab",Joan Gipe,432.0,3.0,2009.0
194210,"101 Excel 2013 Tips, Tricks and Timesavers",John Walkenbach,320.0,5.0,2013.0
2422787,"My Bookstore Baby: Share the Joy of Reading, Dive into Favorite Fairy Tales, and Say I Love You! (Sweet Board Books, Shower Gifts for New Parents) (My Baby Locale)",Rose Rossner,24.0,5.0,
384901,Fantomas contra los vampiros multinacionales,Julio Cortázar,108.0,3.75,1975.0
1278327,Top Class Killer (Seuil Policiers) (French Edition),Jon Osborne,368.0,4.0,
205810,"Breaking Up With Sugar: Divorce the Diets, Drop the Pounds, and Live Your Best Life",Molly Carmel,288.0,5.0,2019.0
2265972,A Pet For Fly Guy Paperback,Tedd Arnold,32.0,5.0,2014.0
415567,Дракон,Evgeny Shvarts,115.0,4.5,1942.0
1425630,An Untoward Bliss of Moons,Terrie Leigh Relf,,5.0,2014.0
1254728,Beyond Parallel,Matthew  Turner,202.0,5.0,2013.0
2034260,Of All the Things You Do,Thomas Atherton,133.0,5.0,
2195183,The Little White Trip,Peter Joseph Gallagher,,5.0,
525767,The Charred Witness,George Harmon Coxe,239.0,5.0,1942.0
141284,The Reeducation of Cherry Truong,Aimee Phan,368.0,3.0,2012.0
2578429,Where the World Turns Wild,Nicola Penfold,352.0,4.5,
541825,"Die Suche 2 (Avatar der Herr der Elemente, #6)",Gene Luen Yang,80.0,4.5,2013.0
1692305,"The Magical Detectives and the Forbidden Spell (The Magical Detectives, #2)",Brian Keaney,224.0,5.0,2011.0
2091889,Without Mercy,Lisa Jackson,433.0,4.0,2010.0
557826,The Egyptian Hermes: A Historical Approach to the Late Pagan Mind,Garth Fowden,272.0,4.0,1986.0
2426741,পাহাড়-কন্যা ওয়াসফিয়া,নাসিমা খান,16.0,5.0,2022.0
909936,"The Arrangement 10: The Ferro Family (The Arrangement, #10)",H.M. Ward,134.0,4.5,2013.0
1603710,Choose Me (The Lindstroms #4),Katy Paige,440.0,5.0,
357753,ink and parchment | blood and bone,Rose_by_another_name,930.0,3.0,
1591152,Compromised (Stephanie Chalice Mystery #6),Lawrence Kelter,313.0,3.75,2015.0
1383464,Deadly Misunderstandings: or Murder in a Papershop!,Alex Cotton,287.0,4.0,
1445034,"The Hard Way (Jack Reacher, #10)",Lee Child,,3.0,2006.0
493637,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,Ben Macintyre,434.0,4.2,2010.0
1785582,This Book Is Full Of Sexy Women - 27 (Sexy Photo Book),Scott Winters,104.0,4.0,
2123499,"怎麼看 (跟一行禪師過日常, #7)",Thich Nhat Hanh,56.0,4.5,
2481621,Il partito personale: I due corpi del leader (Saggi tascabili Laterza Vol. 346) (Italian Edition),Mauro Calise,98.0,3.0,
2049634,No Idol Left Behind (Take My Hand Book 2),Sydney Dell,188.0,4.0,
837668,The Curse of Hera (Camp Hercules #1),P.J. Hoover,302.0,4.47368421052632,2018.0
27747,A rózsákról,Zoltán Danyi,472.0,4.0,2021.0
1315042,The Ghost of Valentine Past (Haunting Danielle #7),Bobbi Holmes,539.0,4.5,2016.0
955471,"Three Blind Dates (Dating by Numbers, #1)",Meghan Quinn,12.0,4.5,2018.0
954970,Zombie,Joyce Carol Oates,192.0,3.33333333333333,1995.0
2009862,Left Behind Boxed Set 1 (#1-5),Tim LaHaye,0.0,4.83333333333333,2003.0
2421988,Justice for Some: Law and the Question of Palestine,Noura Erakat,1.0,5.0,2019.0
1995617,Fire In The Sky,Joel Goldman,18.0,1.0,2011.0
147981,The Schools We Need: And Why We Don't Have Them,E.D. Hirsch Jr.,336.0,3.8,1996.0
140736,Mädchenfänger,Jilliane Hoffman,458.0,5.0,2010.0
1952260,Gezellig!,Petra Vethman,256.0,4.0,
2057803,Cattiva madre,Serena Ballista,90.0,2.0,
2126086,Botero: Paintings 1959-2015,Rudy Chiappini,256.0,5.0,2015.0
424217,Idéias e Crenças,José Ortega y Gasset,292.0,4.0,1940.0
2029349,"Take It All (Blinded by Love, #1)",Emma Grayson,378.0,3.25,2013.0
1659128,"El mago diabólico (Goosebumps, #41)",R.L. Stine,133.0,3.0,1996.0
2352271,கொஞ்சிப் பேசக் கூடாதா (குடும்ப நாவல்) (Tamil Edition),தேவிபாலா,105.0,3.0,
1890252,"What is this emotion?? For Kids: Book for Ages 2-6 for Kids, Toddlers, Boys, Girls, Kids, preschool&Kindergarten,Guessing Game, word Guessing Game,Picture ... Activities Book (Guessing Game for kids 11)",R. Rose,28.0,5.0,
1355301,Mit Blick aufs Meer,Elizabeth Strout,476.0,4.0,2008.0
889679,El caballero de Sajonia (Contemporanea) (Spanish Edition),Juan Benet,176.0,3.0,2015.0
1231359,Η κότα που ονειρευόταν να πετάξει,Sun-mi Hwang,160.0,3.81818181818182,2000.0
1530644,"Cibola Burn (The Expanse, #4)",James S.A. Corey,587.0,4.24324324324324,2014.0
470471,"The Loyal One (Walnut Creek, #2)",Shelley Shepard Gray,304.0,3.5,2019.0
114873,The Earthbound Cook: 250 Recipes for Delicious Food and a Healthy Planet,Myra Goodman,461.0,3.66666666666667,2010.0
1953248,On Yankee Station: The Naval Air War over Vietnam (Bluejacket Books),John B. Nichols,225.0,4.0,1987.0
1324208,Verschwörung auf Castle Cant,K.P. Bath,320.0,2.0,2004.0
370343,His Many Demands: Book Three,Ali Parker,284.0,4.16666666666667,2019.0
184498,"A Cowboy's Heart (The McGavin Brothers, #4)",Vicki Lewis Thompson,218.0,5.0,2017.0
143186,愛を与える獣達(1)無骨な熊と王者の獅子と異界の『番』【単行本版】【イラスト入り】 愛を与える獣達【単行本版】 (Japanese Edition),茶柱一号,627.0,3.0,
1221762,Unshackled: From Ruin To Redemption,Gene McGuire,304.0,4.5,
2317237,"Off Track (Nashville Fury, #2)",Chelle Sloan,332.0,4.25,
237592,Yesterwary,Styna Lane,,5.0,2015.0
1011732,Attention!: The power of simple decisions in a distracted world,Rob  Hatch,282.0,3.0,
2166153,The Complete Guide to Chip Carving,Wayne Barton,144.0,4.0,2007.0
417636,You Can Run,Karen   Cleveland,0.0,5.0,2021.0
270264,The Action Pack Box Set,Dean  Crawford,0.0,5.0,
1617153,"Captain and First Mate (A Pirate's Life for Me, #1)",Tricia Owens,224.0,4.0,2012.0
1012459,Nature's Hidden Force: Joining Spirituality with Science,George T. Ainsworth-Land,147.0,5.0,2014.0
1380464,Coding for Kids: Scratch: Fun & Easy Step-by-Step Visual Guide to Building Your First 10 Projects (Great for 7+ year olds!) (Short Stories for Kids),Nathan Jobs,98.0,2.0,
1090981,"Los siete círculos del infierno (El reino de los malditos, #2)",Kerri Maniscalco,480.0,4.17647058823529,2021.0
1593,Frank & Fearless,Nicholas Cowdery,274.0,4.33333333333333,
796056,Pulp,Charles Bukowski,192.0,4.5,1994.0
300418,Dead to Her,Sarah Pinborough,320.0,2.0,2020.0
2582275,"La regina delle sventure (Shadows of Redemption, #2)",Ajme Williams,339.0,5.0,
2424197,"Murder by an Aristocrat (Sarah Keate, #5)",Mignon G. Eberhart,,2.0,1932.0
739243,1912 Garden Party,Emma Brown,44.0,3.0,2013.0
125837,Redemption Ranch (Love Inspired),Leann Harris,224.0,4.0,2012.0
1371895,Lilly in the Dark: A Flickered Flame After Dusk Unveils The Lust Of...,Lakisha Love Dawn Askins,202.0,4.0,
1941473,"Start-Up City: Inspiring Private and Public Entrepreneurship, Getting Projects Done, and Having Fun",Gabe Klein,215.0,5.0,2015.0
765904,总统是靠不住的：近距离看美国之二,林达,428.0,5.0,2004.0
863902,"Blue-Ribbon Babies and Labors of Love: Race, Class, and Gender in U.S. Adoption Practice",Christine Ward Gailey,199.0,5.0,2009.0
1200330,Puman,Laura Trenter,206.0,4.0,2004.0
2600544,The Big Jump And Other Stories,Benjamin Elkin,64.0,5.0,1958.0
2085547,The Monkey's Raincoat[MONKEYS RAINCOAT (R)][Mass Market Paperback],RobertCrais,0.0,5.0,
1393461,Enslaved: The Sunken History of the Transatlantic Slave Trade,Simcha Jacobovici,12.0,4.5,
39070,Aldrig kunde han döda mig: En sann berättelse om att överleva incest,Lena Morin Nilsén,275.0,3.0,
1135010,El pudor del pornógrafo,Alan Pauls,149.0,3.5,1984.0
651592,Have You Prayed For Your Pastor Lately?,Deborah L. Grant,75.0,5.0,2008.0
305516,The Underboss: The Rise and Fall of a Mafia Family,Dick Lehr,272.0,4.0,1989.0
591974,Rotos,Don Winslow,672.0,4.0,2020.0
1238222,Suite francese,Irène Némirovsky,415.0,4.66666666666667,2004.0
942667,Hireling's Tale (Castlemere Mystery series Book 6),Jo Bannister,325.0,3.0,1999.0
2017247,"Poison Evidence (Evidence, #7)",Rachel  Grant,289.0,3.0,2016.0
1323225,Mould (Liam Tate #1),Steven   Jenkins,167.0,1.0,
2286958,Volver. Ritorno per il commissario Ricciardi (Le indagini del commissario Ricciardi Vol. 18),Maurizio de Giovanni,264.0,4.4,
1217985,Vijftien Minuten,Karen Kingsbury,352.0,2.0,2013.0
1634725,El perro del hortelano,Lope de Vega,95.0,4.0,1618.0
884130,Shangri-la Frontier - Tome 01,Katarina,208.0,5.0,2022.0
1577261,"How to Speak Science: Gravity, Relativity, and Other Ideas That Were Crazy Until Proven Brilliant",Bruce Benamran,336.0,4.0,
321972,"The Mammoth Hunters (Earth's Children, #3)",Jean M. Auel,784.0,3.5,1985.0
225680,Dirty Little Secrets: Breaking the Silence on Teenage Girls and Promiscuity,Kerry Cohen,256.0,4.25,2011.0
665962,100 Bullshit Jobs...And How to Get Them,Stanley Bing,320.0,3.33333333333333,2006.0
1339226,Olympians: Artemis: Wild Goddess of the Hunt,George  O'Connor,80.0,5.0,2017.0
2578875,Siipimiehenä Kannaksella: hävittäjälentäjä Kosti Keski-Nummi (Finnish Edition),Jukka Piipponen,145.0,5.0,
797364,"Die andere Seite des Spiegels (Darkover Anthology, #4)",Marion Zimmer Bradley,182.0,4.0,1987.0
306104,"SNIPPETS: Or how I survived the Vietnam war, a killer cat, a grenade in my luggage and other goofball adventures",Chuck Tweed,144.0,5.0,
611821,Finding Hope: Er darf mich nicht vergessen (Saving Love #2),Sophia Como,410.0,4.16666666666667,2019.0
2032132,As Investigações de Poirot,Agatha Christie,210.0,4.0,1924.0
33194,Fifth Avenue Glamour Girl,Renée Rosen,,4.0,2023.0
500649,Das Lächeln der Medusa : Die Geschichte des modernen Wissens,Peter Watson,1184.0,5.0,2000.0
886503,دیوانه و خدایان زمینی,Kahlil Gibran,,3.5,2007.0
1215840,"Resurrecting Her (The Revive Series, #2)",A.M.  Wilson,,5.0,
410430,Sonichu #5,C.C. .,,5.0,
2174323,"Бог да ви поживи, мистър Роузуотър",Kurt Vonnegut Jr.,218.0,4.0,1965.0
933426,Everything Flows,James   Greer,180.0,5.0,2012.0
1221021,Veeck As In Wreck: The Autobiography of Bill Veeck,Bill Veeck,400.0,3.91891891891892,1962.0
2163668,จะข้ามมหาสมุทร อย่าหันกลับไปมองชายผั่ง,หนุ่มเมืองจันท์,188.0,4.0,
739609,Soldier's Return (Colton 911: Chicago #4),Karen Whiddon,288.0,2.0,2021.0
2603322,Winded (Musings of Merlin Book 2),Emma Shelford,267.0,4.0,2017.0
1241255,Love is a mess,Jessica Lascar,415.0,4.2,
142856,Legacy (Filthy Marcellos #3.5),Bethany-Kris,105.0,4.0,2015.0
148815,Christmasaurus,Tom    Fletcher,384.0,4.63636363636364,2016.0
1499036,The Phantom of the Opera,Gaston Leroux,320.0,4.0,1910.0
855318,Violet Jelly: Illustrated,Ann Sharples,108.0,5.0,2010.0
2106497,"Matt (Red, Hot & Blue, #11)",Cat Johnson,76.0,4.33333333333333,2013.0
1410411,"Efsuncunun Son Oyunu (Belgariad, #5)",David Eddings,319.0,4.0,1984.0
2138854,I THINK THAT IT IS WONDERFUL and other poems from sesame street,David Korr,24.0,4.0,1984.0
1375942,Mama's Boy and Other Dark Tales,Fran Friel,280.0,4.5,2008.0
2178530,Escaping Apartheid: A Letter to My Mother,Nomanono Isaacs,192.0,3.0,2013.0
232412,"The Earth, My Butt, and Other Big Round Things (Virginia Shreves, #1)",Carolyn Mackler,256.0,3.91689008042895,2003.0
585766,"Cut: The True Story of an Abandoned, Abused Little Girl Who Was Desperate to Be Part of a Family",Cathy Glass,310.0,4.30120481927711,2008.0
1938678,"Path of the Assassin, Vol. 5: Battle of One Hundred and Eight Days",Kazuo Koike,312.0,4.5,2014.0
1049066,Twelfth Night (Shakespeare Study Texts),William Shakespeare,320.0,4.5,1602.0
906394,Antología poética del Siglo de Oro,Salvador Sole Camps,154.0,1.0,2010.0
2149972,Opio (Panorama de Narrativas) (Spanish Edition),Maxence Fermine,168.0,4.5,2002.0
230214,Changing Leaves,Edie Bryant,151.0,3.0,
1914210,Obedience to Authority (Perennial Classics),Stanley Milgram,256.0,4.5,1974.0
746580,Bananas: How The United Fruit Company Shaped the World,Peter  Chapman,272.0,3.35294117647059,2007.0
1609101,Sailing Logbook & Journal: Captain's Log | Sailing Adventures | Insprirational Quotes,Michelle Segrest,108.0,5.0,
1611693,"With the Light: Raising an Autistic Child (With the Light, #8)",Keiko Tobe,304.0,5.0,
1433846,My Mexico: A Culinary Odyssey with More Than 300 Recipes,Diana Kennedy,550.0,5.0,1998.0
2181380,Il suffit de dix respirations,K.A. Tucker,289.0,5.0,2012.0
1565262,Wild at Home: How to style and care for beautiful plants,Hilton Carter,324.0,4.5,2019.0
1562312,Toutankhamon l'odyssée d'Howard Carter (French Edition),Patrick Mallet,0.0,5.0,
2139612,"Armagedón. La derrota de Alemania, 1944-1945",Max Hastings,768.0,5.0,2004.0
541313,Playbook to a Murder,Vincent Hill,144.0,1.0,2010.0
2347418,‫لأنك ولدي: امرأة أفغانية تبحث عن طفلها المفقود‬ (Arabic Edition),جين ساسون,336.0,4.0,
635339,Slow Release,Suzanne Steele,213.0,5.0,2015.0
780952,Political Sociology and the People's Health (Small Books Big Ideas in Population Health),Jason Beckfield,224.0,3.0,
1639190,Kompile Hikayeler,Nihat Genç,96.0,3.0,2004.0
2516384,Animal Farm,Animal Farm Orwell,106.0,3.66666666666667,
786035,La guerre n'a pas un visage de femme,Svetlana Alexievich,414.0,5.0,1983.0
1211600,How to be Free,Tom Hodgkinson,300.0,4.5,2006.0
2600281,Det perfekta paret,Elin Hilderbrand,447.0,4.0,2018.0
2482250,The Brave Little Tailor,Andrej Dugin,32.0,4.0,1996.0
2261861,"ლეგენდა (ლეგენდა, #1)",Marie Lu,317.0,4.66666666666667,2011.0
364569,CHACHA CHAUDHARY AND MIGHTY SABU: CHACHA CHAUDHARY,Pran Kumar Sharma,35.0,5.0,2015.0
1063482,Un travail comme un autre,Alex W. Inker,180.0,4.0,2020.0
1123029,Through the Medicine Cabinet (The Zack Files #2),Dan Greenburg,64.0,4.0,
975160,The Little Mermaid Live Action Novelization,Faith Noelle,256.0,4.75,
1032072,Nocturno,Tony Sandoval,220.0,4.0,2012.0
142534,La buena vida. Visita guiada a las casas de la modernidad,Iñaki Ábalos,208.0,5.0,2001.0
204221,White Noise,Don DeLillo,376.0,3.33333333333333,1985.0
573416,Hope and Dread in Psychoanalysis,Stephen A. Mitchell,304.0,4.5,1993.0
1028564,Etrange printemps aux Glenan,Jean-Luc Bannalec,428.0,3.0,2013.0
1296208,Our Great Big Backyard,Laura Bush,40.0,3.0,2016.0
862645,O Tesouro de Rackham o Terrível (As Aventuras de Tintim),Hergé,62.0,4.0,1943.0
1409153,World War Z: The Art of the Film,Titan Books,160.0,4.75,2013.0
1806752,Een samenzwering van idioten,John Kennedy Toole,384.0,2.5,1980.0
1622655,"If You See Them: Young, Unhoused, and Alone in America",Vicki Sokolik,404.0,4.5,2024.0
585163,One Life Stand เดี่ยวดี เดี่ยวร้าย,คันฉัตร รังษีกาญจน์ส่อง,208.0,3.5,
11778,El amor de Dafne (Los Lancaster #3),Sarah M. Eden,434.0,4.0,2017.0
921557,"Emergence: The Connected Lives of Ants, Brains, Cities, and Software",Steven Johnson,288.0,3.0,2001.0
2494686,"Audette of Brookraven (Eldentimber, #4)",Shari L. Tapscott,258.0,5.0,2016.0
2390582,"The Bloodline War (The Community, #1)",Tracy Tappan,402.0,4.16363636363636,2013.0
738673,The Sydney Rye Mysteries Box Set: Books 1-8,Emily Kimelman,1831.0,3.6,
935414,The Heart Of Buddha's Teaching,Thich Nhat Hanh,296.0,4.25,1998.0
617114,هاملت,William Shakespeare,,4.0,1601.0
160216,The Tea Plantation,Nicola Italia,279.0,2.88888888888889,2014.0
2279295,District Laboratory Practice in Tropical Countries,Monica Cheesbrough,464.0,5.0,2005.0
2499020,Philanderer - A Rogue's Life in Spain: Finding my Feet,Gilbert Wolfe,190.0,4.0,
1546168,El Silmarillión,J.R.R. Tolkien,448.0,5.0,1977.0
511216,Pesos y medidas,Joseph Roth,152.0,4.0,1937.0
2599142,დედის ოთახი,Naira Gelashvili,500.0,5.0,1987.0
1112604,Testament,Vickie Gendreau,159.0,3.25,2012.0
1672224,ديوان النابغة الذبياني,محمد أبو الفضل إبراهيم,291.0,5.0,
2454514,"Masterpieces of Mystery, Vol. 1 (of 4) Ghost Stories",Joseph Lewis French,184.0,5.0,
2101484,The Little Book of Mindfulness: Poetry for the mind.,Sofia A,76.0,5.0,
2365999,Forgive to Live: How Forgiveness Can Save Your Life,Dick Tibbits,156.0,2.0,2006.0
1427804,"Holy Madness: Romantics, Patriots, and Revolutionaries, 1776-1871",Adam Zamoyski,509.0,5.0,1999.0
1761018,An English-Indonesian Dictionary,John M. Echols,660.0,3.0,1975.0
1761462,Dune: House Corrino #6,Brian Herbert,,4.33333333333333,
1335312,Cu ochii minții (Doctrina Mortală #1),James Dashner,320.0,3.0,2013.0
1349230,Force of Blood: A Woods Cop Mystery (Woods Cop Mysteries),Joseph Heywood,384.0,2.0,2011.0
583916,Het geheime kistje van Elle,Aline van Wijnen,358.0,3.0,2021.0
204823,"Relentless (Somerton Security, #2)",Elizabeth  Dyer,300.0,5.0,2018.0
297323,Football in the Land of the Soviets,Carles Viñas,176.0,4.0,2019.0
1128206,Out of Practice Aphrodite (The Goddess Chronicles #1),S.E. Babin,389.0,3.0,2014.0
2403579,Hondo,Louis L'Amour,208.0,3.63636363636364,1953.0
1181773,Revenge through Landscaping: Stories,Erik     Larsen,259.0,1.0,2010.0
921521,Under the Bus: Seven Deadly Sins of Big Bus Miami,Larry Dent,380.0,1.0,
428247,Mid-Life Ex-Wife,Stella Grey,300.0,4.0,2017.0
144298,The Seamstress’ Daughter,جمانة حداد,224.0,5.0,2018.0
2339479,Beat Down (Abductions #2),J.A. Konrath,60.0,4.0,2014.0
2233543,"Soul Snatcher (Weapon of Mass Seduction, #1)",Jackie  Egan,347.0,3.83333333333333,
530776,"Last Shot: A coming-of-age memoir of addiction, ambition and redemption",Jock Zonfrillo,336.0,4.5,2021.0
2024436,Belly Laugh,Randall Garrett,4.0,2.0,2010.0
1325271,Sangre de monstruo; ¡Invisibles!,R.L. Stine,0.0,5.0,
994605,Impertinent Decorum: Gay Theatrical Manoeuvres (The Cassell Lesbian and Gay Studies),Ian Lucas,205.0,3.0,1994.0
1384514,The Vultures Talons,Ayralea Lander,60.0,2.5,
1577290,On Alexander's Track to the Indus: Personal Narrative of Explorations on the North-West Frontier of India,Aurel Stein,182.0,3.0,2015.0
772976,The Tiger Gang and the Hijackers,Dafne Bidwell,230.0,5.0,1976.0
801047,La leggenda di Huma-La leggenda della Stormblade-La leggenda di Weasel. Gli eroi. DragonLance,Nancy Varian Berberick,,5.0,2000.0
586620,"Implementing Cisco Unified Communications Manager, Ccpt1 Foundation Learning Guide",Josh Finke,472.0,3.5,2011.0
388171,The BrokeAss Gourmet Cookbook,Gabi Moskowitz,224.0,3.0,2012.0
1687462,Sectors and Styles: A New Approach to Outperforming the Market,Vincent Catalano,272.0,4.0,2006.0
335639,At the Edge of the Universe,Shaun David Hutchinson,485.0,3.8,2017.0
2300925,The Bridesmaid,Ruth Rendell,294.0,3.0,1989.0
461661,"Ο ιεροκήρυκας (Fjällbacka, #2)",Camilla Läckberg,520.0,3.66666666666667,2004.0
423685,Ceramic Uncles & Celluloid Mammies,Patricia A. Turner,238.0,5.0,1994.0
2257674,You Will Get Through This Night,Daniel  Howell,317.0,5.0,2021.0
145784,Penghancuran Buku dari Masa ke Masa,Fernando Báez,373.0,4.0,2003.0
1271896,"Ignite Me (Shatter Me, #3)",Tahereh Mafi,408.0,4.34615384615385,2014.0
962821,Beaded Bracelets: 25 Dazzling Handcrafted Projects,Claudine McCormack Jalajas,152.0,5.0,2014.0
1654254,Regency Sting,Elizabeth Mansfield,232.0,4.0,1980.0
759246,A teoria do iceberg,unknown author,0.0,4.0,
1767082,"Faire le ménage chez soi, faire le ménage en soi: Et si faire le ménage était une thérapie ? (Poche-Psychologie) (French Edition)",Dominique Loreau,256.0,2.0,2011.0
1177073,Pua and Heihei (Disney Moana) (Step into Reading),Suzanne  Francis,24.0,5.0,2017.0
619767,Fox's Bride,A.E. Marling,305.0,4.0,2012.0
507054,The Girl in the Woods,David Jack Bell,344.0,4.33333333333333,2008.0
782541,The Cliffs,J. Courtney Sullivan,16.0,3.25,2024.0
615826,DAW 30th Anniversary Science Fiction,Elizabeth R. Wollheim,480.0,4.0,2002.0
1957489,YAMA: From Shadows to Sovereignty: Epic/Cultivation Adventure Book 27,pao pao hei,535.0,2.0,
112593,"Little Pilgrim's Big Journey Part II: Christiana & The Celestial City (The Pilgrim's Progress for Kids, #2)",Tyler Van Halteren,232.0,5.0,
2261126,The Investigator's Legal Handbook,Gordon Scott Campbell,632.0,5.0,2006.0
632928,Hypnotize Me: A Valentine Novella,Shanel,42.0,5.0,
2282811,Once in a Lifetime: Do you really only get one shot at love?,Chrissie Manby,384.0,3.5,2014.0
1304131,"PunisherMAX, Vol. 2: Bullseye",Jason Aaron,144.0,5.0,2010.0
1647378,Maze-Born Trouble,Ginn Hale,80.0,3.0,2016.0
158309,"Pride, Prejudice, and Cheese Grits (Jane Austen Takes the South, #1)",Mary Jane Hathaway,316.0,4.66666666666667,2013.0
997429,Torn Veil (Rainer Series),Gregory R. Marshall,322.0,5.0,
1466344,Dulce Mente: Los porqué de la pastelería,Gustavo Saez,,2.0,
2058553,Tiny Timmy: The big Break (Tiny Timmy #6),Tim  Cahill,125.0,4.33333333333333,
2322215,失楽園 6 [Shitsurakuen 6],Toru Naomura,172.0,3.0,2011.0
2025376,"Edge of the Past (Edge, #2)",Jennifer Comeaux,269.0,5.0,2012.0
251419,"Jonas (Robinson Destruction, #5)",Kathi S. Barton,133.0,4.0,
357343,Gamma 212: Conspiration (French Edition),A.F. Tognoni,448.0,4.0,
426470,Windows Internals: The Implementation of the Windows Operating Environment,Matt Pietrek,560.0,3.0,1993.0
319561,Nomada. Din Islam in America (Romanian Edition),Ayaan Hirsi Ali,0.0,4.0,2010.0
103889,One Hundred Famous Views of Edo,Hiroshige Utagawa,256.0,5.0,1856.0
987464,"Reliquary (Reliquary, 1)",Sarah Fine,288.0,4.0,2016.0
