book_key,title,author,pages,average_rating,published_date
2197487,Одесский язык,Vlas Doroshevich,13.0,4.0,
496738,"Historia De Seis Ideas / History of Six Ideas: Arte, Belleza, Forma, Creatividad, Mimesis, Experiencia Estetica (Filosofia) (Portuguese Edition)",Wladislaw Tatarkiewicz,422.0,4.0,1976.0
341927,Donor (Dr Steven Dunbar #1),Ken McClure,292.0,4.71428571428571,1999.0
949162,Tales of Despereaux,Kate DiCamillo,288.0,4.11111111111111,2003.0
2611,Smoke Screen,Traci Hunter Abramson,249.0,4.0,2010.0
1587211,Living Serendipitously: Keeping the Wonder Alive,Madeleine Kay,224.0,3.0,2003.0
185660,Blah Blah Fishcake (German Edition),Jochen Zuber,158.0,5.0,
329335,The Comeback (The Eliminator #6),Mike  Ryan,193.0,4.0,
2492523,Secrets and Spies (My Sister the Vampire Book 15),Sienna Mercer,224.0,2.5,2014.0
1398842,"賭ケグルイ 14 (Kakegurui: Compulsive Gambler, #14)",Homura Kawamoto,277.0,5.0,2021.0
898529,The Right Attitude to Rain (Isabel Dalhousie #3),Alexander McCall Smith,304.0,5.0,2006.0
2249706,Owned by the Boss,Seyna Rytes,69.0,5.0,
465840,"Royalty, Rockstars & Billionaires",Athena Wright,188.0,4.0,2015.0
620166,The Proxy Bride,Zoe Boccabella,418.0,4.33333333333333,
18656,Moment in Peking,Lin Yutang,815.0,4.5,1939.0
1121809,"Lost (Joseph O'Loughlin, #2)",Michael Robotham,400.0,4.0,2005.0
1501145,Considérations sur l'histoire de France (French Edition),Augustin Thierry,114.0,5.0,2011.0
1451052,Türk Kültüründe Yönetmek: Yerel Değerlerle Küresel Başarılar Kazanmak,Acar Baltaş,240.0,3.5,2010.0
693506,The Devil Likes Lemon Cupcakes,KatRuby,,4.0,
2189217,The Iliac Crest,Cristina Rivera Garza,132.0,3.0,2002.0
2545750,The Adventures of Jillian Spectre (Jillian Spectre #1),Nic  Tatano,231.0,4.0,2014.0
773671,A Selva,Ferreira de Castro,256.0,4.0,1930.0
284597,The Naughty Maid,Amanda Martinez,24.0,2.5,
1832773,Starting a New Life in Rural America: 21 Things You Need to Know Before You Make Your Move,Ragnar Benson,194.0,3.0,2006.0
2349492,Melocotones y fresas: Amor en almíbar I (Spanish Edition),Silvia Madi,480.0,2.0,
931551,Highland Blood and Lies,Emilia C. Dunbar,290.0,2.0,
215219,Sam (Western Justice Adventures),Jesse Storm,382.0,4.16666666666667,
1020285,سيرة اللذة والجنس في مصر,ياسر ثابت,328.0,5.0,2017.0
2181416,Great Gambles of the Civil War,Philip R.N. Katcher,256.0,2.0,1996.0
2193147,Whirlwind: The Next War (Kirov Series Book 56),John Schettler,275.0,4.0,
2182200,The Prize: Who's in Charge of America's Schools?,Dale Russakoff,261.0,4.0,2015.0
895642,Straight Flush,Ben Mezrich,307.0,4.0,2013.0
777102,Down to Ride For a King: A Jersey Love Tale,Tyanna,214.0,5.0,
188470,Disaster Falls: A Family Story,Stephane Gerson,256.0,4.5,2017.0
2366742,Uyandırılmış Toprak Cilt: 2,Mikhail Sholokhov,464.0,5.0,1935.0
2440751,How to Spot a Fascist,Umberto Eco,58.0,3.66666666666667,
285092,The Book of Laughter and Forgetting,Milan Kundera,320.0,1.0,1979.0
465176,"Frühlings Tod (Winters zerbrechlicher Fluch, #2)",Julia Adrian,287.0,4.0,
529625,Thugs and Kisses (An Odelia Grey Mystery #3),Sue Ann Jaffarian,337.0,5.0,2008.0
368461,"Once You're Lucky, Twice You're Good: The Rebirth of Silicon Valley and the Rise of Web 2.0",Sarah Lacy,304.0,3.63636363636364,2008.0
2590275,Lo que la nieve susurra al caer,Maria  Martinez,12.0,4.0,
970485,Martin Chuzzlewit,Charles Dickens,412.0,5.0,1844.0
2428821,"The Vertical Village: Individual, Informal, Intense",Alfredo Brillembourg,528.0,3.0,2012.0
1024823,Jay的跑步筆記: 矽谷工程師激勵上萬人的科學化訓練與生活哲學,許立杰,189.0,4.66666666666667,
2388986,"The Horror at Camp Jellyjam (Goosebumps, #33)",R.L. Stine,128.0,4.0,1995.0
277993,Bicycle Diaries,David Byrne,320.0,3.66666666666667,2008.0
1120977,"Injected: A Steamy Feminization Romance, Part 1",Kenzie McKay,93.0,3.0,
2013953,"by Cameron, Julia :: The Artist's Way: 25th Anniversary Edition-Paperback",Julia Cameron,0.0,4.0,2002.0
941625,Igby Goes Down: The Shooting Script,Burr Steers,152.0,5.0,2002.0
2515605,Ananias,James  Case,256.0,3.0,
1220465,A Verdade Oculta (Portuguese Edition),Juliana Dantas,503.0,1.0,
407754,Geschichten von Rot-Hanrahan,W.B. Yeats,68.0,2.5,1971.0
1128682,Can'tLit: Fearless Fiction from Broken Pencil Magazine,Emma Healey,222.0,4.0,2009.0
846086,Night Train to the Stars and Other Stories,Kenji Miyazawa,175.0,4.66666666666667,
2397664,Az élet máshol van,Milan Kundera,324.0,5.0,1973.0
891750,Le savoir-vivre de la Parisienne (Essai) (French Edition),Laurence Caracalla,127.0,3.0,
752500,Дивовижні пригоди всередині тіла. Велика подорож від голови до п’ят,Gavin Francis,288.0,4.25,2015.0
510463,Генетика и хранене,Giles Yeo,367.0,5.0,
904817,"Dekaton: Zavet Senke (Dekaton, #2)",Vladimir Martić,512.0,4.0,
2128326,Once a Marine,Cat Grant,197.0,4.0,2011.0
2313121,Sack (Eligible Receivers #1),Sarah  Curtis,307.0,4.0,2021.0
2278776,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",Steven Levy,,4.0,2011.0
2489725,J kao Jastreb,Helen Macdonald,393.0,4.0,2014.0
2424639,"Stepping into Lent: A 40 Day Reflection On Loss, Lack, & Belovedness In the Wilderness with Jesus",Bethany m. Cseh,128.0,5.0,
1317758,Watching Fireflies (Love Bug Series Book 1),Jaycee Ford,278.0,4.0,2014.0
2267559,Queen Avan: The Complete Three Parts,Alice Ivinya,473.0,4.0,
1817660,#PleaseRetweet,Emily Benet,289.0,5.0,2015.0
2169151,Can't Anybody Here Play This Game?: The Improbable Saga of the New York Mets' First Year,Jimmy Breslin,142.0,4.4,1963.0
543875,The Game We Play,Susan Hope Lanier,200.0,4.0,2014.0
66319,Early Writings,Ezra Pound,408.0,4.33333333333333,2005.0
1620036,Goodbye Days,Jeff Zentner,399.0,4.0,2017.0
606605,A Highlander's Hope (MacKendimen Clan #2.5),Terri Brisbin,98.0,4.83333333333333,2017.0
144429,الأمور المعينة على الصبر على أذى الخلق,عبد الرزاق بن عبد المحسن البدر,48.0,5.0,2015.0
2426134,"The Billionaire's Desires Vol. 8 (The Billionaire's Desires, #8)",Emma Green,58.0,3.5,2013.0
153416,Essential teachings: His holiness the Dalai Lama,His Holiness the Dahai Lama,129.0,4.66666666666667,1995.0
101161,Never Too Late,Pamela Towns,297.0,5.0,
55602,Cold Mountain,Charles Frazier,449.0,4.21428571428571,1997.0
1404454,The Dead of the Night,Harry Carmichael,192.0,5.0,1956.0
2015555,Russia: Myths and Realities: The History of a Country with an Unpredictable Past,Rodric Braithwaite,288.0,4.0,
1127069,"Escape from Paradise (Paradise, #1)",Gwendolyn Field,322.0,4.19298245614035,2013.0
1427170,L'homme le plus riche de Babylone (French Edition),George S. Clason,152.0,4.0,1926.0
870755,লেখা নিয়ে কথা,Shahaduz Zaman,152.0,3.5,2020.0
1372378,"My Husband, Warm The Bed: Volume 5",Jiu ShiChanMian,500.0,4.0,
962354,पारिजात,Nasira Sharma,504.0,4.0,
2262653,A Flash of Blue,Maria Farrer,352.0,2.33333333333333,2015.0
707465,This Is Not a Ghost Story,Andrea Portes,288.0,2.47058823529412,2020.0
1051114,"Sweet, Sweet Baby!",Javaka Steptoe,4.0,1.0,2005.0
1974623,Death at La Fenice,Donna Leon,340.0,4.07894736842105,1992.0
605358,Strangers and Sojourners: A Novel (Children of the Last Days/Michael D. O'Brien),Michael D. O'Brien,571.0,4.0,1997.0
2561516,"Passageren (The Passenger, #1)",Cormac McCarthy,478.0,3.0,2022.0
2064846,"Shadow of the Mountains (Cheney Duvall, M.D., #2)",Lynn   Morris,340.0,5.0,1994.0
707578,"La tercera mentira (La trilogía de los gemelos, #3)",Ágota Kristóf,160.0,3.8,1991.0
125324,Self and Others,R.D. Laing,192.0,4.0,1959.0
1054818,"Неизвестные Стругацкие. От ""Отеля…"" до ""За миллиард лет…"". Черновики, рукописи, варианты",Svetlana Bondarenko,656.0,5.0,2006.0
2441850,Droomdelwers (Afrikaans Edition),Esta Steyn,182.0,4.5,2011.0
480883,The Reacher Code Books 1-3 (A Reacher Universe Collection Volume 4),Jude Hardin,272.0,5.0,
2472761,Why Socialism?,Albert Einstein,12.0,4.4,1949.0
147601,En Automne,Karl Ove Knausgård,272.0,4.0,2015.0
2059751,Non è estate senza te (The Summer Trilogy Vol. 2) (Italian Edition),Jenny Han,235.0,3.53846153846154,2010.0
1771725,لقيانا قدر,مروة ممدوح,1054.0,3.0,
2590684,Les laides otages,Josée Yvon,164.0,4.66666666666667,1990.0
1481502,Gargoyles #2,Greg Weisman,31.0,5.0,
2330182,Bir Paris Semtinin Tüketilme Denemesi,Georges Perec,64.0,4.0,1975.0
133852,"A Scarlet Woman (The Fitzgeralds of Dublin, #1)",Lorna Peel,400.0,3.0,2017.0
2093490,Forbidden Soldier (French Edition),Erin Graham,547.0,3.0,
2082759,Dans les forêts de Sibérie: Février - Juillet 2010,Sylvain Tesson,278.0,5.0,2011.0
1659574,Arthur Rimbaud,Walther Küchler,253.0,5.0,1948.0
2432950,Development Matters: Early Years Foundation Stage,UK Government,48.0,5.0,
410312,Secret Invasion,Brian Michael Bendis,0.0,3.0,2009.0
1612259,Building Call Center Culture: Strategies for Designing a World Class Performance-Based Environment Within Your Customer Contact Center,Dan Coen,200.0,3.0,2001.0
1960505,Heartbreak Boys,Simon James Green,394.0,4.0,2020.0
565310,Perfect Crime,Jack Erickson,35.0,2.88888888888889,2009.0
134099,Maximum Hucow (The Hucow Medical Experiment Book 6),Lola Little,45.0,3.0,
1224277,Spotty (Curious George),H.A. Rey,32.0,3.0,1945.0
1338064,Kara Kitap,Orhan Pamuk,426.0,5.0,1990.0
452005,自己的膝蓋自己救,呂紹睿,176.0,4.0,
926690,"Two Graves (Pendergast, #12)",Douglas Preston,17.0,5.0,2012.0
2147307,"Moonwreck : the true, tension-packed story of Apollo 13",Henry S.F. Cooper Jr.,160.0,1.0,1975.0
973064,Barabba,Pär Lagerkvist,155.0,5.0,1946.0
1378655,The Manual: Getting Masculinity Right,Al Stewart,0.0,4.0,
1822427,Slay in Character (Cat Latimer Mystery #4),Lynn Cahoon,278.0,3.0,2018.0
263763,Öppnas i händelse av min död,Liane Moriarty,346.0,3.75,2015.0
919993,The Secrets of Strangers,Charity Norman,352.0,4.33333333333333,2020.0
1097554,End of Innocence (The Elusive Groom #5),Terri Grace,81.0,5.0,
1141046,How to Survive Depression: Book #1 in How to Survive Series,Stephanie Anne Allen,21.0,5.0,2018.0
2520821,La paura e altri racconti della Grande Guerra,Federico De Roberto,144.0,5.0,2014.0
2113892,The Ten Loves of Nishino,Hiromi Kawakami,172.0,2.5,2003.0
661740,Black Destroyer,A.E. van Vogt,30.0,4.33333333333333,1939.0
387031,Obsessed: His Cartel King (Cartel Kings #1),Jamie Harlock,213.0,4.14285714285714,
2243792,Ribbons,Laurence Yep,192.0,5.0,1996.0
2121045,Te amo pero elegí la oscuridad,Claire Vaye Watkins,320.0,5.0,
1244256,"Macroeconomics by Williamson, Stephen D. D. 4 edition (2010)",Stephen D. Williamson,0.0,5.0,
469738,Marrying the Mistress,Joanna Trollope,333.0,5.0,2000.0
2309566,8 Ball Pool,Miniclip.com,8.0,5.0,
618027,"Rawlins, Last Ride to Montana (The Rawlins Saga Book 3)",Rick DeStefanis,316.0,4.33333333333333,
1237646,"Text Fails:: Hilarious Compilation Of Funny, Awkward And Scary Text Messages And Epic Autocorrect Fails (Funny Text Fails)",Odra Tolgus,95.0,3.33333333333333,
1480616,"The Escape (John Puller, #3)",David Baldacci,400.0,3.8,2014.0
928443,Micul Print: Planeta eolienilor,Antoine de Saint-Exupéry,51.0,3.5,
1685066,Crown and Dragon (Bound by Dragons #3),Alisha Klapheke,215.0,4.0,
2570834,Poor Man's Orange (Harp in the South #3),Ruth Park,335.0,5.0,1949.0
2165608,Genealogy Standards,Board for Certification Of Genealogists,108.0,4.0,
539043,42 Rules for Your New Leadership Role,Pam Fox Rollin,136.0,3.5,2011.0
578799,"Where Are You: Vol 15 Adventure Scooby Comics Doo Books For Kids, Boys , Girls , Fans , Adults",Gladys C Mann Publisher,,4.0,
643893,Be Prepared: A Practical Handbook for New Dads (A Gift for Dads),Gary   Greenberg,244.0,4.125,2004.0
136220,Remember Me (A World War One Novel Series Book 2),Maureen Lang,378.0,5.0,2007.0
1083334,Has Science Made God Unnecessary?,Ransom Poythress,205.0,5.0,
2522711,"More Leaves from the Inn of the Last Home (Dragonlance: Leaves from the Inn of the Last Home, #2)",Margaret Weis,256.0,5.0,2000.0
825798,Instead of the Thorn,Georgette Heyer,188.0,3.33333333333333,1923.0
824085,Free: Coming of Age at the End of History,Lea Ypi,274.0,4.2,2021.0
411940,The Syrian Refugee Crisis: A Mug With a Lid,Maria Dadouch,17.0,5.0,
1037467,The Essence of the Thing,Madeleine St. John,180.0,5.0,1997.0
2132644,"The Morning Flower (The Omte Origins, #2)",Amanda Hocking,343.0,3.0,2020.0
1380586,Fake Dates and Mooncakes,Sher Lee,274.0,4.5,2023.0
1833642,The Lady of the Decoration,Frances Little,236.0,5.0,1906.0
1038605,Goldsmith's Friend Abroad Again,Mark Twain,22.0,3.0,2002.0
191223,Золушка (Учимся читать. 2-й уровень сложности) (Russian Edition),Юлия Поставская,28.0,4.0,
863951,Heavy 1986,Miguel B. Núñez,192.0,4.0,
771097,Pirate Cinema,Cory Doctorow,384.0,3.82258064516129,2012.0
1645722,Visits from the Drowned Girl,Steven Sherrill,,2.0,2004.0
2073938,Mind of Mercusine (Starside Saga #3),Eric Kent Edstrom,,4.0,
2603886,T Is for Taj Mahal: An India Alphabet,Varsha Bajaj,40.0,5.0,2011.0
416858,La Vallée des poupées,Jacqueline Susann,480.0,4.0,1966.0
2600602,Juweel van die Oosgrens,Lynelle Clark,158.0,5.0,2012.0
2378120,Works of John Bunyan: 3 Volume Set (The Works of John Bunyan),John Bunyan,798.0,2.0,1832.0
2317497,Stop Eating Yourself Into an Early Grave,Nancy N. Wilson,60.0,5.0,
1806807,Mengetahui Kehendak Allah,Stephen  Tong,0.0,4.0,
1526314,"Duas Irmãs, Um Duque (Fairy Tales, #3)",Eloisa James,368.0,4.0,2011.0
1239342,Cottage in the Mist (Time After Time #2),Dee Davis,346.0,3.25,2016.0
1154329,"Golden Boys (Golden Boys, #1)",Phil Stamper,352.0,3.66666666666667,2022.0
703032,What Will They Think?: Nine Women in the Bible Who Can Help You Live Your Life Boldly,Grace  Valentine,240.0,4.09090909090909,
1917522,"Pocket Guide to Fluid, Electrolyte, and Acid-Base Balance (Nursing Pocket Guides)",Ursula Easterday Heitz,384.0,5.0,2004.0
442676,Sihir Perempuan,Intan Paramaditha,150.0,3.84,2005.0
1439805,قهوة نامه: مرويّات القهوة والنور,عبد الله الناصر,225.0,4.66666666666667,2020.0
1056667,Louisiana's Song,Kerry Madden,288.0,4.5,2007.0
115374,Pears and Perils,Drew  Hayes,286.0,4.0,2013.0
1529936,Fundamentals of Contract and Commercial Management,Tim Cummins,348.0,4.0,2013.0
1950236,"Flying Girl (Egg and the Hameggattic Sisterhood, #1)",Robert Iannone,236.0,4.0,2011.0
2405619,Bessermacher,unknown author,0.0,4.0,
484477,The Summer Prince,Alaya Dawn Johnson,304.0,4.0,2013.0
2045369,The Orphan's Tale,Pam Jenoff,400.0,5.0,2017.0
842028,"Truth-Telling: History, sovereignty and the Uluru Statement",Henry Reynolds,275.0,4.0,2021.0
2593024,Здесь и сейчас,Guillaume Musso,230.0,4.0,2015.0
906106,Blademaster: The Northern Void,J.T. Williams,84.0,5.0,
1799268,7 Unicorn Drive: From Startup To A Billion Dollar Sale In 7 Years — A People-First Leadership Success Story,Dani Polajnar,302.0,4.33333333333333,
1969334,Falling for the Holidays (Angel's Lake),Jody Holford,202.0,5.0,2014.0
1717343,"Mind Your Gut: The Science-based, Whole-body Guide to Living Well with IBS",Kate Scarlata,384.0,4.5,
1572521,"Corps à cœur, cœur à corps",Léa Castor,225.0,5.0,
1643199,Crown of Confessions,E.J. Tanda,438.0,5.0,
1471050,İtiraflarım,Leo Tolstoy,87.0,4.04545454545455,1880.0
1500481,A Long Way to Shiloh,Lionel Davidson,288.0,4.0,1966.0
2564786,Betty Rosbottom's Cooking School Cookbook,Betty Rosbottom,416.0,5.0,1987.0
740369,Voices of the Pacific: Untold Stories from the Marine Heroes of World War II,Adam Makos,416.0,4.05263157894737,2013.0
1870099,"Finding Her Strength (Sonoma, #3)",Shelby Gunter,280.0,4.33333333333333,
1028292,มุกพรางประกาย เล่ม 4,Qing  Dai,359.0,4.0,
594609,Ikenga,Nnedi Okorafor,229.0,4.0,2020.0
1912822,Wasps (and Other Poems),Misako Yamazaki,70.0,4.0,
1636802,The Punisher,D.A. Stern,322.0,3.0,2004.0
917653,Zaslužena ubistva,Peter  Swanson,347.0,4.0,2015.0
763403,"The Golden Compass: Kompas Emas (His Dark Materials, #1)",Philip Pullman,504.0,4.0,1995.0
1508443,"Miss Kopp Investigates (Kopp Sisters, #7)",Amy  Stewart,304.0,4.0,2021.0
2426451,Sanctuary: Miss Marple,Agatha Christie,40.0,3.0,1954.0
662767,Havoc!: Carson Havoc Book 1 (A Carson Havoc Classic Western Adventure),Brody McAllister,160.0,4.0,
1377455,Dizzy Days,Dr. Seuss,10.0,3.0,2005.0
170530,Crash the Chatterbox: Hearing God's Voice Above All Others,Steven Furtick,240.0,4.2280701754386,2014.0
1946362,Servitori del Vangelo: Testimoni sulle orme di san Daniele Comboni in Sudan e Sud Sudan,Various,319.0,1.0,2014.0
2013809,"«Domani è un altro giorno», disse Rossella O'Hara",Laura Pariani,248.0,4.0,2017.0
888494,Find Your Pleasure: The Art of Living a More Joyful Life,Cynthia Loyst,288.0,4.33333333333333,
1630646,"Fourth Wing (Part 1 of 2) [Dramatized Adaptation] (The Empyrean, #1)",Rebecca Yarros,8.0,5.0,
2483187,"The Relationship Problem Solver: For love, marriage, and dating",Kelly Johnson,228.0,4.0,2003.0
1454592,The old town of Stockholm,Henrik Johannes Alm,0.0,3.0,
1112683,The Way of Tarot: The Spiritual Teacher in the Cards,Alejandro Jodorowsky,552.0,4.6,2004.0
1742251,Seven If By Luck (Chronicles of Winland Underwood Book 7),Martha Carr,235.0,4.66666666666667,
1200291,"Suma všech lidí (Runovládci, #1)",David Farland,617.0,4.0,1998.0
2538251,Peppa Loves (Peppa Pig),Anita Sheih,10.0,5.0,
3299,The Adventures of Rodger Dodger Dog (A Christmas Story),Jan Britland,0.0,5.0,2009.0
2069727,Antología Poética,Carlos Drummond de Andrade,179.0,5.0,1962.0
864407,“A Voyage on the North Sea”: Art in the Age of the Post-Medium Condition,Rosalind E. Krauss,64.0,3.0,2000.0
2302840,Déménager au ciel,Mélodie Bujold-Henri,88.0,5.0,
524330,Totally Killer: A Novel,Greg Olear,288.0,4.5,2009.0
1938876,Maid for Passion: A Falling in Love with the Boss Romance (The 1990s Romance Library),Skye Douglas,0.0,2.0,
876364,Tea for Ten,Lena Anderson,28.0,3.0,1998.0
70060,Ingersoll the Magnificent,Joseph Lewis,342.0,5.0,1983.0
2595988,Good Luck Gold and Other Poems,Janet S. Wong,48.0,4.0,1994.0
1823412,Les aventuriers de l'Urraca,Rémi Farnos,232.0,4.0,
1056808,عيادة نفسية من داخل غرفتك,Nick Trenton,144.0,2.5,
1965254,Black Panther Next Door,Amelia Parker,,4.0,
1682110,The Dark Talent (Alcatraz Versus the Evil Librarians #5),Brandon Sanderson,279.0,4.33333333333333,2016.0
275380,Divided Island,Daniela Tarazona,157.0,4.0,2021.0
267302,Larger Than Life,Adele Parks,384.0,3.61538461538462,2002.0
395483,"The Body in the Ivy (Faith Fairchild, #16)",Katherine Hall Page,256.0,4.0,2006.0
2481364,Ninguém Pode Saber,Karin Slaughter,416.0,3.83333333333333,2018.0
3029,The Cold Commands (Land Fit for Heroes),Richard K. Morgan,514.0,4.0,2010.0
648612,Business to business -markkinointi,Timo Rope,247.0,2.0,1998.0
2461058,Teague (The Dark Shadows #3),Ariel  Marie,150.0,5.0,2016.0
1961789,Roar,Cora Carmack,380.0,3.0,2017.0
358300,Call For The Dead,John Le Carré,128.0,2.0,1961.0
1147062,The Blind Contessa's New Machine,Carey Wallace,224.0,4.0,2010.0
595220,"In The Red (Devil's Due MC, #1)",Chelsea Camaron,168.0,4.0,
2021429,হারানো দিনের গল্প,Kaushik Majumdar,190.0,4.0,2024.0
579247,An Introduction to Behavioural Ecology,Nicholas B. Davies,506.0,4.5,1981.0
783556,Reversing Cold Agglutinin Disease: Overcoming Cravings The Raw Vegan Plant-Based Detoxification & Regeneration Workbook for Healing Patients. Volume 3,Health Central,84.0,3.0,
2492162,Lost Boy (The Puck Boys of Brooks University),Hannah Gray,253.0,5.0,
712598,"Jeg dro ned til bror (Jana Kippo, #1)",Karin Smirnoff,317.0,3.4,2018.0
1039073,XLI Poems - Poetry by e.e. cummings,E.E. Cummings,62.0,3.0,
2150441,Short Stories of John B. Keane: One of Ireland's favourite writers,John Brendan Keane,195.0,3.0,2012.0
1352312,The King in Yellow (Precipice Classics),Robert W. Chambers,230.0,5.0,1895.0
2281049,Strawberries at Wimbledon,Nikki Moore,40.0,5.0,2015.0
1208900,Blankenese - Zwei Familien: Licht und Schatten. Roman (Die Zeitenwende-Reihe 1) (German Edition),Michaela Grünig,497.0,3.5,
1400738,Copyright Clarity: How Fair Use Supports Digital Learning,Renee Hobbs,144.0,5.0,
1588481,Death by Meeting: A Leadership Fable...about Solving the Most Painful Problem in Business,Patrick Lencioni,272.0,3.0,2004.0
1962512,"Spanking Tales from Puttsdale, Volume 1: 5 Stories from the ""Welcome to Puttsdale"" World (18+ Only)",Victor Mammoth,66.0,3.0,
1309176,Finding Peace For Your Heart A Woman's Guide To Emotional Health,Stormie Omartian,270.0,4.0,1991.0
1658635,لافتات 3,أحمد مطر,160.0,4.16666666666667,1989.0
785468,Closure: The Rush to End Grief and What it Costs Us,Nancy Berns,228.0,4.0,2011.0
1212467,Communicate with Mastery: Speak With Conviction and Write for Impact,Jd Schramm,213.0,4.5,2020.0
361865,When We Were Gods,Colin Falconer,,4.16666666666667,1999.0
731544,Hans Brinker and the Silver Skates,Mary Mapes Dodge,289.0,3.0,1865.0
577320,Foiled Ambitions (The Phoenix Initiative Book 11),John M. Olsen,324.0,5.0,
568482,The Looniness of the Long Distance Runner,Russell Taylor,,3.0,2001.0
963678,"Cenizas y Alas de Ángel (Trilogía de los Caídos, #1)",Greg Stolze,243.0,3.0,2003.0
465492,Un devin m'a dit : Voyages en Asie,Tiziano Terzani,464.0,5.0,1995.0
1476599,Flying Home and Other Stories,Ralph Ellison,176.0,4.0,1996.0
213358,Gone Again,Minka Kent,239.0,3.9608938547486,2023.0
2312573,När humanismens fördämningar brister : personerna och partierna som drogs med,Andreas Magnusson,206.0,2.0,
1355883,"Moving North (Perryside Series, #1)",Tudor Robins,227.0,4.0,
481659,Poesías Completas (Colección Edgar Allan Poe),Edgar Allan Poe,164.0,4.0,1831.0
1794225,The Fisherman and His Son: A Novel,Zülfü Livaneli,200.0,4.5,2021.0
2383687,The British Lion (John Rossett #2),Tony Schumacher,464.0,4.0,2015.0
471017,Wild Robot Escapes,Peter  Brown,288.0,5.0,2018.0
1833938,Wie man einen Maulwurf fängt,Marc Hamer,192.0,4.0,2019.0
1388938,"Muinais-Venäjän myytti: Kiovan Rus, Ukraina ja vanhan Venäjän historia",Jukka Korpela,318.0,4.0,2023.0
2427308,Archie Comics Double Digest #259,Various,153.0,4.0,2015.0
2351945,soft thorns,bridgett devoue,202.0,4.4,2017.0
2390665,"The Book of Dreams (Demon Princes, #5)",Jack Vance,210.0,4.53846153846154,1981.0
1029167,The Art of Living a Self-Centered Life,AbdulSalam Chaudhary,68.0,5.0,2022.0
1438859,Mirage by Clive Cussler - Reviewed,J.T. Rothing,96.0,4.1,2014.0
1807590,Historias de cronopios y de famas,Julio Cortázar,144.0,5.0,1962.0
1201421,The Livre Dela Jungle,Walt Disney Company,192.0,4.0,
2593905,Black Earth Wisdom: Soulful Conversations with Black Environmentalists,Leah Penniman,352.0,4.0,2023.0
1562492,Encyclopædia Moronica: Century,G. Ambatte,366.0,4.0,2014.0
1405840,The Woman in the Window,A.J. Finn,14.0,2.0,2018.0
496525,La Vague,Morton Rhue,222.0,4.25,1981.0
2429548,Gafas de sol para días de lluvia,Mamen Sánchez,296.0,2.57142857142857,2007.0
1923138,Be Good to Your Gut: The ultimate guide to gut health - with 80 delicious recipes to feed your body and mind,Eve Kalinik,288.0,4.0,
1677665,Wanting Secret Baby (Turning Good #2),Suzanne Hart,326.0,5.0,2019.0
344434,A Woodcarver for Willa (Mail Order Papa),Linda Carroll-Bradd,111.0,5.0,
87214,Central Park West,James Comey,11.0,3.0,2023.0
2274665,He Ain't No Bum,O. A. 'Bum' Phillips & Ray Buck,142.0,4.0,1979.0
39688,Not my Child,Lady Lissa,202.0,4.5,
1036862,Lives of the Great Modern Artists,Edward Lucie-Smith,352.0,4.0,1986.0
902925,Like a Soft Sweet Breeze (Summer Lake Silver #7),S.J. McCoy,291.0,4.5,2022.0
1130486,Backstage Pass (Chosen Girls),Cheryl Crouch,144.0,4.0,2009.0
2603437,Courting Darkness (Otherworld / Sisters of the Moon #10),Yasmine Galenorn,318.0,5.0,2011.0
1170916,Большая маленькая ложь,Liane Moriarty,544.0,4.5,2014.0
600028,The Storied Life of A.J. Fikry,Gabrielle Zevin,,4.14285714285714,2014.0
2085890,Profane #2,Peter Milligan,0.0,3.0,
1369406,"28 Days Later, Vol. 6: Homecoming",Michael Alan Nelson,112.0,3.66666666666667,
1997442,Little Monster Did It!,Helen  Cooper,32.0,5.0,1996.0
2165092,"How to Become an Electrician: Learn How You Can Quickly & Easily Become a Electrician The Right Way Even If You’re a Beginner, This New & Simple to Follow Guide Teaches You How Without Failing",Ned Soup,20.0,5.0,2012.0
2023588,"Kitty Genovese: The Murder, the Bystanders, the Crime that Changed America",Kevin Cook,273.0,5.0,2014.0
306784,Mars and Venus on a Date: A Guide for Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,John  Gray,386.0,4.2,1997.0
2312098,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,588.0,5.0,2021.0
2229090,The Wizard of Oz,L. Frank Baum,,4.0,1900.0
2510465,Scandalous (Sinners of Saint),L.J. Shen,322.0,4.0,2017.0
2381418,"The Remaining (The Remaining, #1)",D.J. Molles,375.0,3.75,2012.0
1234555,Going to Bend,Diane  Hammond,336.0,2.66666666666667,2004.0
2319195,"Dead, Undead, or Somewhere in Between (Rhiannon's Law, #1)",J.A. Saare,244.0,5.0,2009.0
969485,طقس,Amir Tag Elsir,160.0,3.0,2015.0
239748,"High Heels Mysteries Boxed Set Vol. I (High Heels, #1-3)",Gemma Halliday,800.0,3.76923076923077,2012.0
1608840,A Titillating Alternative: A Pride and Prejudice Alternative,Deborah Ann Kauer,694.0,4.75,
1728977,Het Evacomplex,Jeroen Windmeijer,430.0,4.2,
1859145,Once a Crooked Man,David McCallum,352.0,4.2,2016.0
1283953,Haughty Queen Desires - A Bundle,Nadia Nightside,783.0,4.0,
502300,"От Русской земли к земле Киевской. Становление государственности в Среднем Поднепровье. IX– XII вв. (Новейшие исследования по истории России, #18))",Дмитрий Михайлович Котышев,254.0,3.0,2019.0
